EnrollmentID,StudentID,CourseID,Semester,Year,MidtermScore,FinalScore,TotalScore,LetterGrade
925,2500400,251AI3,1,2025,3.6,9.7,7.3,B
926,2500719,251OS2,1,2025,9.0,4.8,6.5,C
927,2500699,251CN1,1,2025,3.1,8.6,6.4,C
928,2500485,251ML1,1,2025,5.7,9.0,7.7,B
929,2500470,251OOP1,1,2025,7.6,6.8,7.1,B
930,2500016,251WP2,1,2025,4.9,3.4,4.0,D
931,2500665,251SE2,1,2025,5.8,3.5,4.4,D
932,2500072,251CN1,1,2025,3.6,8.0,6.2,C
933,2500056,251ML2,1,2025,5.4,9.6,7.9,B
934,2500894,251OS1,1,2025,7.2,7.9,7.6,B
935,2500929,251DS1,1,2025,4.3,6.6,5.7,C
936,2500824,251DM1,1,2025,7.5,5.2,6.1,C
937,2500366,251CN2,1,2025,3.6,9.5,7.1,B
938,2500643,251CN1,1,2025,5.8,6.1,6.0,C
939,2500794,251DM2,1,2025,5.9,7.6,6.9,C
940,2500121,251SE1,1,2025,6.3,4.3,5.1,D
941,2500335,251WP3,1,2025,5.2,7.7,6.7,C
942,2500825,251OS1,1,2025,8.1,3.1,5.1,D
943,2500333,251DM1,1,2025,8.1,9.9,9.2,A
944,2500267,251CN2,1,2025,3.2,6.8,5.4,D
945,2500522,251WP2,1,2025,8.0,9.3,8.8,A
946,2500502,251DB3,1,2025,8.1,6.9,7.4,B
947,2500147,251CN2,1,2025,9.3,5.6,7.1,B
948,2500656,251SE3,1,2025,3.5,9.6,7.2,B
949,2500927,251WP3,1,2025,4.5,9.7,7.6,B
950,2500062,251OOP1,1,2025,8.6,8.8,8.7,A
951,2500263,251DS3,1,2025,3.9,6.1,5.2,D
952,2500931,251OS2,1,2025,4.0,4.2,4.1,D
953,2500154,251WP2,1,2025,8.3,4.3,5.9,C
954,2500585,251DB3,1,2025,7.5,7.5,7.5,B
955,2500317,251WP3,1,2025,6.3,9.6,8.3,B
956,2500793,251WP1,1,2025,8.3,6.3,7.1,B
957,2500300,251WP3,1,2025,9.2,3.6,5.8,C
958,2500512,251WP2,1,2025,4.7,5.2,5.0,D
959,2500319,251ML1,1,2025,8.1,7.1,7.5,B
960,2500734,251DB1,1,2025,7.8,8.1,8.0,B
961,2500590,251OOP2,1,2025,6.4,7.9,7.3,B
962,2500979,251OOP2,1,2025,7.6,8.3,8.0,B
963,2500602,251CN1,1,2025,6.5,4.7,5.4,D
964,2500620,251AI3,1,2025,6.6,3.9,5.0,D
965,2500919,251DS3,1,2025,6.7,7.6,7.2,B
966,2500966,251CN2,1,2025,9.5,7.2,8.1,B
967,2500359,251DS3,1,2025,4.5,9.0,7.2,B
968,2500324,251WP2,1,2025,3.5,8.9,6.7,C
969,2500644,251OS1,1,2025,4.6,5.9,5.4,D
970,2500383,251WP3,1,2025,3.6,3.7,3.7,F
971,2500102,251SE1,1,2025,8.8,4.2,6.0,C
972,2500517,251WP1,1,2025,9.2,9.5,9.4,A
973,2500869,251OS2,1,2025,6.3,8.1,7.4,B
974,2500006,251DS3,1,2025,5.7,8.3,7.3,B
975,2500188,251DB1,1,2025,9.1,9.8,9.5,A
976,2500124,251WP2,1,2025,6.4,8.5,7.7,B
977,2500745,251SE2,1,2025,6.8,3.4,4.8,D
978,2500190,251DB3,1,2025,5.1,8.9,7.4,B
979,2500328,251AI1,1,2025,6.5,8.4,7.6,B
980,2500135,251WP2,1,2025,3.7,7.5,6.0,C
981,2500937,251DS3,1,2025,6.0,8.5,7.5,B
982,2500262,251OS1,1,2025,3.2,7.9,6.0,C
983,2500590,251DS2,1,2025,4.1,5.7,5.1,D
984,2500719,251DB1,1,2025,5.6,4.6,5.0,D
985,2500895,251OS3,1,2025,3.0,8.4,6.2,C
986,2500944,251CN1,1,2025,4.4,4.5,4.5,D
987,2500970,251AI1,1,2025,5.0,9.3,7.6,B
988,2500729,251AI3,1,2025,9.9,6.0,7.6,B
989,2500042,251DM1,1,2025,8.5,3.2,5.3,D
990,2500193,251CN3,1,2025,9.7,3.0,5.7,C
991,2500697,251ML1,1,2025,8.0,7.2,7.5,B
992,2500979,251SE2,1,2025,8.6,9.9,9.4,A
993,2500285,251ML1,1,2025,9.8,6.1,7.6,B
994,2500964,251SE3,1,2025,9.8,9.2,9.4,A
995,2500022,251AI1,1,2025,7.1,8.2,7.8,B
996,2500657,251DM2,1,2025,8.4,8.4,8.4,B
997,2500550,251DS2,1,2025,4.3,4.1,4.2,D
998,2500371,251SE1,1,2025,5.7,9.7,8.1,B
999,2500025,251DM3,1,2025,7.5,9.3,8.6,A
1000,2500506,251DM2,1,2025,3.4,7.1,5.6,C
1001,2500513,251OOP3,1,2025,9.1,8.8,8.9,A
1002,2500026,251AI3,1,2025,3.0,9.8,7.1,B
1003,2500819,251WP1,1,2025,8.7,9.8,9.4,A
1004,2500316,251DB1,1,2025,4.9,6.8,6.0,C
1005,2500890,251SE3,1,2025,6.0,9.8,8.3,B
1006,2500173,251WP1,1,2025,3.9,6.8,5.6,C
1007,2500131,251OOP1,1,2025,5.9,5.3,5.5,C
1008,2500588,251OOP2,1,2025,3.2,3.4,3.3,F
1009,2500066,251DM2,1,2025,8.3,5.8,6.8,C
1010,2500780,251DM1,1,2025,8.9,6.0,7.2,B
1011,2500828,251DB3,1,2025,6.3,3.9,4.9,D
1012,2500744,251SE1,1,2025,7.8,3.8,5.4,D
1013,2500713,251DM3,1,2025,5.0,7.0,6.2,C
1014,2500805,251AI2,1,2025,5.7,6.1,5.9,C
1015,2500341,251DS3,1,2025,4.4,8.9,7.1,B
1016,2500678,251DB2,1,2025,6.5,7.6,7.2,B
1017,2500716,251AI1,1,2025,4.2,7.8,6.4,C
1018,2500536,251DS2,1,2025,4.2,6.4,5.5,C
1019,2500099,251DB1,1,2025,4.6,3.7,4.1,D
1020,2500192,251AI1,1,2025,4.6,3.6,4.0,D
1021,2500505,251DS2,1,2025,5.3,7.1,6.4,C
1022,2500467,251DS2,1,2025,3.9,3.5,3.7,F
1023,2500764,251OOP3,1,2025,9.2,7.7,8.3,B
1024,2500440,251OOP2,1,2025,6.8,9.4,8.4,B
1025,2500465,251OS1,1,2025,4.2,4.4,4.3,D
1026,2500107,251OS2,1,2025,9.0,7.0,7.8,B
1027,2500193,251DS3,1,2025,7.8,5.1,6.2,C
1028,2500878,251DB3,1,2025,6.3,3.7,4.7,D
1029,2500969,251SE3,1,2025,8.7,7.2,7.8,B
1030,2500750,251OOP2,1,2025,8.7,3.1,5.3,D
1031,2500741,251DM2,1,2025,5.1,5.8,5.5,C
1032,2500779,251OS3,1,2025,7.4,7.6,7.5,B
1033,2500232,251ML1,1,2025,10.0,5.9,7.5,B
1034,2500770,251CN1,1,2025,7.0,7.4,7.2,B
1035,2500658,251DB3,1,2025,6.1,7.5,6.9,C
1036,2500644,251SE1,1,2025,5.6,3.4,4.3,D
1037,2500166,251DB1,1,2025,3.3,4.1,3.8,F
1038,2500914,251AI2,1,2025,4.8,7.4,6.4,C
1039,2500707,251SE2,1,2025,4.3,10.0,7.7,B
1040,2500927,251SE3,1,2025,9.8,6.3,7.7,B
1041,2500905,251OS1,1,2025,5.2,4.6,4.8,D
1042,2500952,251ML2,1,2025,9.3,5.8,7.2,B
1043,2500206,251WP3,1,2025,7.4,9.7,8.8,A
1044,2500625,251AI3,1,2025,3.8,8.6,6.7,C
1045,2500992,251ML3,1,2025,4.1,3.9,4.0,D
1046,2500583,251DM3,1,2025,4.5,4.0,4.2,D
1047,2500134,251CN2,1,2025,4.3,5.0,4.7,D
1048,2500127,251DM2,1,2025,4.5,3.3,3.8,F
1049,2500516,251CN2,1,2025,9.9,5.2,7.1,B
1050,2500749,251CN3,1,2025,6.3,3.1,4.4,D
1051,2500805,251ML2,1,2025,5.0,4.1,4.5,D
1052,2500453,251WP1,1,2025,7.9,6.5,7.1,B
1053,2500870,251SE1,1,2025,6.4,9.0,8.0,B
1054,2500725,251ML1,1,2025,6.0,8.1,7.3,B
1055,2500313,251OS1,1,2025,3.2,3.9,3.6,F
1056,2500671,251OOP1,1,2025,9.3,3.1,5.6,C
1057,2500251,251DS3,1,2025,10.0,5.6,7.4,B
1058,2500404,251DM1,1,2025,9.3,8.4,8.8,A
1059,2500576,251OOP2,1,2025,9.7,9.4,9.5,A
1060,2500913,251OS3,1,2025,8.9,5.9,7.1,B
1061,2500495,251OOP3,1,2025,6.7,5.3,5.9,C
1062,2500903,251DM2,1,2025,3.4,4.0,3.8,F
1063,2500776,251CN2,1,2025,6.1,3.9,4.8,D
1064,2500615,251ML3,1,2025,4.9,8.1,6.8,C
1065,2500930,251SE2,1,2025,6.3,3.4,4.6,D
1066,2500227,251DB2,1,2025,3.8,3.1,3.4,F
1067,2500217,251DM2,1,2025,5.7,9.2,7.8,B
1068,2500769,251WP3,1,2025,8.0,3.9,5.5,C
1069,2500630,251WP3,1,2025,6.6,9.6,8.4,B
1070,2500401,251WP1,1,2025,5.1,5.5,5.3,D
1071,2500328,251WP3,1,2025,8.5,3.2,5.3,D
1072,2500846,251SE2,1,2025,9.0,7.8,8.3,B
1073,2500375,251DB2,1,2025,6.6,3.3,4.6,D
1074,2500394,251DB1,1,2025,5.7,9.7,8.1,B
1075,2500176,251AI3,1,2025,5.6,6.3,6.0,C
1076,2500991,251WP1,1,2025,7.2,9.4,8.5,A
1077,2500060,251DB2,1,2025,6.5,10.0,8.6,A
1078,2500176,251OS2,1,2025,8.8,4.0,5.9,C
1079,2500227,251CN1,1,2025,8.4,8.6,8.5,A
1080,2500816,251OS1,1,2025,7.8,3.2,5.0,D
1081,2500990,251DB2,1,2025,6.2,9.6,8.2,B
1082,2500422,251ML2,1,2025,7.9,9.4,8.8,A
1083,2500907,251WP3,1,2025,6.3,7.0,6.7,C
1084,2500426,251DB3,1,2025,3.7,4.9,4.4,D
1085,2500235,251DB2,1,2025,7.0,9.1,8.3,B
1086,2500238,251DM1,1,2025,4.1,3.3,3.6,F
1087,2500555,251CN1,1,2025,4.8,3.8,4.2,D
1088,2500266,251DM1,1,2025,5.7,5.1,5.3,D
1089,2500696,251WP3,1,2025,4.2,7.0,5.9,C
1090,2500409,251DM1,1,2025,9.0,7.0,7.8,B
1091,2500642,251WP1,1,2025,6.5,4.4,5.2,D
1092,2500887,251ML2,1,2025,3.2,9.3,6.9,C
1093,2500757,251CN2,1,2025,7.6,5.3,6.2,C
1094,2500159,251DB3,1,2025,5.2,7.0,6.3,C
1095,2500383,251ML3,1,2025,7.0,4.9,5.7,C
1096,2500709,251DB3,1,2025,7.1,8.7,8.1,B
1097,2500423,251OOP3,1,2025,5.7,7.3,6.7,C
1098,2500233,251OS1,1,2025,8.6,8.6,8.6,A
1099,2500313,251CN1,1,2025,5.0,9.4,7.6,B
1100,2500055,251CN3,1,2025,8.0,4.4,5.8,C
1101,2500862,251AI1,1,2025,6.1,5.2,5.6,C
1102,2500822,251DB1,1,2025,9.6,4.6,6.6,C
1103,2500491,251OOP2,1,2025,3.0,8.0,6.0,C
1104,2500166,251SE3,1,2025,7.1,4.9,5.8,C
1105,2500596,251WP1,1,2025,7.9,3.4,5.2,D
1106,2500544,251DS2,1,2025,9.5,3.8,6.1,C
1107,2500809,251DS2,1,2025,8.0,9.4,8.8,A
1108,2500517,251AI1,1,2025,7.8,7.3,7.5,B
1109,2500565,251DS3,1,2025,3.1,6.7,5.3,D
1110,2500888,251OS3,1,2025,5.3,4.3,4.7,D
1111,2500949,251DM2,1,2025,3.1,3.1,3.1,F
1112,2500717,251SE2,1,2025,7.1,3.0,4.6,D
1113,2500007,251DB3,1,2025,3.4,4.5,4.1,D
1114,2500690,251CN2,1,2025,6.3,3.3,4.5,D
1115,2500235,251AI2,1,2025,8.7,5.0,6.5,C
1116,2500553,251OS2,1,2025,7.0,4.6,5.6,C
1117,2500416,251ML3,1,2025,4.4,5.7,5.2,D
1118,2500701,251ML3,1,2025,9.0,3.5,5.7,C
1119,2500342,251OOP3,1,2025,6.9,3.0,4.6,D
1120,2500772,251WP2,1,2025,8.0,6.9,7.3,B
1121,2500700,251AI2,1,2025,3.1,5.0,4.2,D
1122,2500851,251WP1,1,2025,5.8,6.2,6.0,C
1123,2500851,251SE1,1,2025,5.9,8.7,7.6,B
1124,2500766,251CN1,1,2025,8.6,8.6,8.6,A
1125,2500535,251SE3,1,2025,3.8,9.1,7.0,B
1126,2500077,251SE3,1,2025,3.1,8.5,6.3,C
1127,2500279,251OOP2,1,2025,3.9,9.2,7.1,B
1128,2500932,251AI3,1,2025,8.5,3.8,5.7,C
1129,2500373,251DB3,1,2025,6.1,4.1,4.9,D
1130,2500918,251DB2,1,2025,3.1,9.6,7.0,B
1131,2500193,251ML2,1,2025,5.1,9.1,7.5,B
1132,2500399,251OS3,1,2025,9.2,5.1,6.7,C
1133,2500394,251CN2,1,2025,5.2,3.5,4.2,D
1134,2500127,251DM3,1,2025,5.9,9.9,8.3,B
1135,2500491,251DS2,1,2025,4.1,5.6,5.0,D
1136,2500440,251ML2,1,2025,9.0,9.1,9.1,A
1137,2500263,251OOP2,1,2025,7.5,7.2,7.3,B
1138,2500489,251DS1,1,2025,9.0,7.4,8.0,B
1139,2500732,251DM3,1,2025,3.4,6.0,5.0,D
1140,2500186,251AI2,1,2025,7.9,5.5,6.5,C
1141,2500072,251WP2,1,2025,5.3,8.6,7.3,B
1142,2500006,251DS1,1,2025,4.5,5.4,5.0,D
1143,2500780,251ML2,1,2025,7.4,8.2,7.9,B
1144,2500626,251OS3,1,2025,5.5,6.1,5.9,C
1145,2500995,251OOP3,1,2025,4.7,5.9,5.4,D
1146,2500194,251DM2,1,2025,9.9,9.8,9.8,A
1147,2500681,251ML1,1,2025,5.8,6.4,6.2,C
1148,2500038,251DB3,1,2025,6.3,3.1,4.4,D
1149,2500540,251SE1,1,2025,5.4,8.8,7.4,B
1150,2500163,251DB2,1,2025,4.9,8.9,7.3,B
1151,2500976,251ML3,1,2025,7.1,5.9,6.4,C
1152,2500933,251ML3,1,2025,4.1,7.6,6.2,C
1153,2500089,251ML2,1,2025,5.1,5.1,5.1,D
1154,2500951,251DM3,1,2025,5.0,5.9,5.5,C
1155,2500372,251WP3,1,2025,6.6,5.2,5.8,C
1156,2500298,251DS2,1,2025,8.0,3.7,5.4,D
1157,2500762,251CN3,1,2025,4.3,4.2,4.2,D
1158,2500990,251DS2,1,2025,9.6,3.2,5.8,C
1159,2500165,251DS2,1,2025,6.2,5.9,6.0,C
1160,2500374,251OS3,1,2025,3.4,6.9,5.5,C
1161,2500483,251CN3,1,2025,3.8,8.5,6.6,C
1162,2500640,251SE3,1,2025,5.1,5.3,5.2,D
1163,2500678,251OOP2,1,2025,5.4,7.6,6.7,C
1164,2500458,251AI2,1,2025,4.7,7.7,6.5,C
1165,2500648,251OOP2,1,2025,8.0,5.8,6.7,C
1166,2500865,251OOP2,1,2025,5.9,6.4,6.2,C
1167,2500958,251OS3,1,2025,8.7,8.9,8.8,A
1168,2500344,251WP3,1,2025,5.0,7.2,6.3,C
1169,2500842,251AI2,1,2025,5.3,4.7,4.9,D
1170,2500281,251ML3,1,2025,5.1,6.2,5.8,C
1171,2500354,251AI1,1,2025,3.1,9.5,6.9,C
1172,2500434,251OS2,1,2025,7.8,4.0,5.5,C
1173,2500109,251SE1,1,2025,6.9,9.4,8.4,B
1174,2500863,251WP2,1,2025,4.3,6.2,5.4,D
1175,2500306,251ML1,1,2025,5.9,6.2,6.1,C
1176,2500878,251CN2,1,2025,5.8,4.6,5.1,D
1177,2500693,251DS1,1,2025,9.7,5.1,6.9,C
1178,2500313,251OOP3,1,2025,8.2,7.3,7.7,B
1179,2500748,251SE3,1,2025,7.7,6.1,6.7,C
1180,2500619,251ML1,1,2025,9.5,6.9,7.9,B
1181,2500084,251OS1,1,2025,5.6,3.4,4.3,D
1182,2500142,251WP3,1,2025,6.3,9.8,8.4,B
1183,2500198,251WP2,1,2025,6.8,5.2,5.8,C
1184,2500918,251DB3,1,2025,5.2,4.6,4.8,D
1185,2500419,251DM1,1,2025,4.7,5.9,5.4,D
1186,2500066,251DM1,1,2025,3.8,4.6,4.3,D
1187,2500778,251OS2,1,2025,8.0,5.0,6.2,C
1188,2500639,251WP3,1,2025,5.4,8.7,7.4,B
1189,2500247,251CN1,1,2025,4.9,8.1,6.8,C
1190,2500779,251SE1,1,2025,3.3,7.6,5.9,C
1191,2500064,251OOP3,1,2025,3.4,8.5,6.5,C
1192,2500861,251DM2,1,2025,9.7,5.4,7.1,B
1193,2500827,251DB3,1,2025,8.8,5.3,6.7,C
1194,2500121,251SE2,1,2025,4.6,5.5,5.1,D
1195,2500128,251WP2,1,2025,5.5,5.3,5.4,D
1196,2500018,251AI2,1,2025,5.0,4.6,4.8,D
1197,2500337,251DS1,1,2025,8.5,5.5,6.7,C
1198,2500205,251DS3,1,2025,7.1,3.1,4.7,D
1199,2500631,251DM3,1,2025,4.3,3.7,3.9,F
1200,2500592,251WP2,1,2025,8.9,9.7,9.4,A
1201,2500559,251WP3,1,2025,7.4,3.9,5.3,D
1202,2500669,251OS2,1,2025,4.8,7.9,6.7,C
1203,2500221,251AI1,1,2025,5.9,5.7,5.8,C
1204,2500212,251AI3,1,2025,9.4,9.5,9.5,A
1205,2500174,251AI3,1,2025,3.7,5.0,4.5,D
1206,2500387,251DB2,1,2025,7.9,9.9,9.1,A
1207,2500603,251OOP2,1,2025,3.9,4.6,4.3,D
1208,2500425,251SE3,1,2025,5.0,9.7,7.8,B
1209,2500763,251OOP1,1,2025,9.9,4.0,6.4,C
1210,2500918,251DS3,1,2025,8.9,9.4,9.2,A
1211,2500694,251DS1,1,2025,5.2,6.8,6.2,C
1212,2500454,251OS1,1,2025,3.1,7.4,5.7,C
1213,2500662,251AI1,1,2025,6.4,3.6,4.7,D
1214,2500662,251ML3,1,2025,7.3,9.5,8.6,A
1215,2500810,251DS3,1,2025,6.7,4.5,5.4,D
1216,2500775,251SE3,1,2025,5.7,6.5,6.2,C
1217,2500061,251OOP1,1,2025,9.0,7.5,8.1,B
1218,2500692,251OOP3,1,2025,6.1,9.8,8.3,B
1219,2500900,251CN3,1,2025,4.1,5.0,4.6,D
1220,2500659,251AI1,1,2025,5.5,5.5,5.5,C
1221,2500414,251CN2,1,2025,5.4,3.2,4.1,D
1222,2500236,251WP2,1,2025,9.2,4.4,6.3,C
1223,2500718,251CN2,1,2025,3.5,6.9,5.5,C
1224,2500847,251CN3,1,2025,6.1,4.5,5.1,D
1225,2500096,251OS1,1,2025,5.6,8.8,7.5,B
1226,2500613,251CN1,1,2025,3.1,4.7,4.1,D
1227,2500154,251DS1,1,2025,3.3,9.4,7.0,B
1228,2500946,251DS2,1,2025,5.5,8.9,7.5,B
1229,2500823,251ML3,1,2025,4.4,6.8,5.8,C
1230,2500177,251DB2,1,2025,5.0,5.8,5.5,C
1231,2500829,251AI1,1,2025,6.5,10.0,8.6,A
1232,2500383,251DM1,1,2025,9.5,7.5,8.3,B
1233,2500331,251AI1,1,2025,8.6,3.8,5.7,C
1234,2500738,251OOP2,1,2025,7.5,8.9,8.3,B
1235,2500055,251AI3,1,2025,9.3,7.5,8.2,B
1236,2500334,251AI3,1,2025,8.7,5.0,6.5,C
1237,2500066,251DB3,1,2025,9.8,9.3,9.5,A
1238,2500748,251DB1,1,2025,7.1,8.9,8.2,B
1239,2500817,251DM3,1,2025,7.2,9.5,8.6,A
1240,2500532,251ML2,1,2025,9.2,5.3,6.9,C
1241,2500497,251WP2,1,2025,3.3,4.3,3.9,F
1242,2500363,251SE2,1,2025,6.2,7.0,6.7,C
1243,2500050,251DM1,1,2025,4.5,5.1,4.9,D
1244,2500361,251WP3,1,2025,5.0,7.0,6.2,C
1245,2500180,251ML3,1,2025,5.5,8.2,7.1,B
1246,2500588,251DS3,1,2025,9.2,3.5,5.8,C
1247,2500376,251CN2,1,2025,7.4,8.2,7.9,B
1248,2500535,251DB1,1,2025,9.3,3.2,5.6,C
1249,2500416,251SE3,1,2025,7.3,7.1,7.2,B
1250,2500013,251ML1,1,2025,6.3,7.2,6.8,C
1251,2500210,251CN3,1,2025,6.0,5.9,5.9,C
1252,2500646,251DS1,1,2025,9.7,3.4,5.9,C
1253,2500056,251ML3,1,2025,5.3,9.1,7.6,B
1254,2500079,251DM2,1,2025,5.5,9.6,8.0,B
1255,2500515,251WP2,1,2025,9.2,4.9,6.6,C
1256,2500477,251OOP2,1,2025,9.2,6.9,7.8,B
1257,2500511,251OS2,1,2025,6.2,7.3,6.9,C
1258,2500025,251DM1,1,2025,9.4,7.2,8.1,B
1259,2500451,251DM3,1,2025,9.2,8.5,8.8,A
1260,2500673,251OS2,1,2025,5.8,9.9,8.3,B
1261,2500806,251OOP1,1,2025,9.9,7.6,8.5,A
1262,2500533,251DS1,1,2025,5.4,5.0,5.2,D
1263,2500376,251OOP1,1,2025,7.5,8.9,8.3,B
1264,2500303,251SE1,1,2025,9.2,4.4,6.3,C
1265,2500097,251CN1,1,2025,9.7,9.1,9.3,A
1266,2500581,251OOP2,1,2025,6.8,7.3,7.1,B
1267,2500376,251DS2,1,2025,4.6,7.1,6.1,C
1268,2500756,251SE3,1,2025,8.0,7.8,7.9,B
1269,2500523,251SE1,1,2025,7.1,7.9,7.6,B
1270,2500508,251DS3,1,2025,6.1,3.3,4.4,D
1271,2500256,251SE1,1,2025,4.1,7.5,6.1,C
1272,2500134,251OOP3,1,2025,6.8,8.7,7.9,B
1273,2500160,251DS1,1,2025,4.6,7.1,6.1,C
1274,2500879,251SE1,1,2025,7.4,3.8,5.2,D
1275,2500646,251OOP2,1,2025,3.1,3.0,3.0,F
1276,2500636,251CN1,1,2025,3.9,9.6,7.3,B
1277,2500891,251OS3,1,2025,5.8,7.7,6.9,C
1278,2500760,251AI1,1,2025,7.6,7.8,7.7,B
1279,2500239,251DM3,1,2025,9.3,5.0,6.7,C
1280,2500316,251DM3,1,2025,8.2,8.7,8.5,A
1281,2500500,251DS3,1,2025,9.0,7.3,8.0,B
1282,2500023,251DB2,1,2025,8.4,7.3,7.7,B
1283,2500884,251OS2,1,2025,5.4,4.6,4.9,D
1284,2500699,251WP1,1,2025,8.1,8.5,8.3,B
1285,2500979,251CN3,1,2025,5.7,6.5,6.2,C
1286,2500226,251OS3,1,2025,6.4,7.2,6.9,C
1287,2500280,251WP3,1,2025,6.4,6.0,6.2,C
1288,2500002,251ML3,1,2025,8.8,5.8,7.0,B
1289,2500866,251DM2,1,2025,7.9,6.8,7.2,B
1290,2500646,251ML2,1,2025,7.0,4.6,5.6,C
1291,2500173,251DS3,1,2025,3.7,9.3,7.1,B
1292,2500260,251DB1,1,2025,7.2,8.0,7.7,B
1293,2500223,251ML1,1,2025,7.1,5.2,6.0,C
1294,2500472,251CN3,1,2025,9.9,4.3,6.5,C
1295,2500852,251SE1,1,2025,5.3,7.8,6.8,C
1296,2500375,251DM3,1,2025,7.2,6.2,6.6,C
1297,2500066,251AI1,1,2025,5.6,6.2,6.0,C
1298,2500403,251SE3,1,2025,8.6,5.1,6.5,C
1299,2500148,251CN3,1,2025,3.7,9.9,7.4,B
1300,2500537,251OS2,1,2025,5.7,8.7,7.5,B
1301,2500495,251DM3,1,2025,9.6,7.6,8.4,B
1302,2500776,251DS2,1,2025,9.3,7.2,8.0,B
1303,2500146,251OOP2,1,2025,5.2,4.0,4.5,D
1304,2500843,251CN3,1,2025,9.8,4.7,6.7,C
1305,2500065,251OOP2,1,2025,8.1,5.6,6.6,C
1306,2500675,251DS2,1,2025,8.0,8.0,8.0,B
1307,2500219,251CN3,1,2025,7.5,6.2,6.7,C
1308,2500709,251CN1,1,2025,8.2,6.3,7.1,B
1309,2500802,251OOP1,1,2025,9.0,7.8,8.3,B
1310,2500619,251AI3,1,2025,7.8,4.0,5.5,C
1311,2500328,251OOP3,1,2025,9.8,7.5,8.4,B
1312,2500263,251DB3,1,2025,4.8,3.4,4.0,D
1313,2500340,251AI1,1,2025,9.6,7.0,8.0,B
1314,2500367,251DB1,1,2025,3.1,8.3,6.2,C
1315,2500452,251CN2,1,2025,7.7,8.9,8.4,B
1316,2500166,251DS3,1,2025,7.7,9.3,8.7,A
1317,2500713,251DB3,1,2025,5.9,4.6,5.1,D
1318,2500325,251OS1,1,2025,9.2,6.4,7.5,B
1319,2500135,251OS2,1,2025,5.7,4.2,4.8,D
1320,2500642,251WP2,1,2025,5.0,8.6,7.2,B
1321,2500522,251CN1,1,2025,8.0,8.2,8.1,B
1322,2500497,251DM2,1,2025,8.3,4.6,6.1,C
1323,2500626,251OOP3,1,2025,3.6,8.5,6.5,C
1324,2500720,251OOP1,1,2025,3.3,8.6,6.5,C
1325,2500833,251DB1,1,2025,7.2,7.4,7.3,B
1326,2500184,251SE3,1,2025,8.6,7.9,8.2,B
1327,2500858,251CN3,1,2025,8.8,3.3,5.5,C
1328,2500051,251DM2,1,2025,4.7,7.5,6.4,C
1329,2500771,251CN1,1,2025,5.2,6.1,5.7,C
1330,2500684,251CN2,1,2025,3.6,8.3,6.4,C
1331,2500905,251SE2,1,2025,3.7,7.0,5.7,C
1332,2500483,251DM3,1,2025,4.9,8.2,6.9,C
1333,2500588,251WP3,1,2025,4.0,5.7,5.0,D
1334,2500167,251WP3,1,2025,7.0,3.2,4.7,D
1335,2500796,251DM3,1,2025,3.7,4.3,4.1,D
1336,2500299,251WP1,1,2025,8.7,5.7,6.9,C
1337,2500096,251DS1,1,2025,4.2,3.9,4.0,D
1338,2500525,251DM2,1,2025,8.0,5.8,6.7,C
1339,2500852,251ML1,1,2025,4.6,4.6,4.6,D
1340,2500271,251DS3,1,2025,3.8,4.5,4.2,D
1341,2500985,251DB2,1,2025,4.2,8.4,6.7,C
1342,2500287,251DB3,1,2025,8.5,9.6,9.2,A
1343,2500108,251OS2,1,2025,5.2,3.4,4.1,D
1344,2500609,251OS1,1,2025,9.5,7.1,8.1,B
1345,2500652,251ML1,1,2025,7.3,8.8,8.2,B
1346,2500205,251DS2,1,2025,3.1,6.1,4.9,D
1347,2500400,251OOP3,1,2025,4.1,4.9,4.6,D
1348,2500243,251DM2,1,2025,7.8,3.7,5.3,D
1349,2500078,251ML2,1,2025,3.9,5.3,4.7,D
1350,2500741,251OOP1,1,2025,8.2,5.8,6.8,C
1351,2500164,251SE2,1,2025,7.5,5.9,6.5,C
1352,2500034,251ML3,1,2025,9.8,8.3,8.9,A
1353,2500530,251DB2,1,2025,5.8,9.9,8.3,B
1354,2500982,251WP2,1,2025,6.6,9.0,8.0,B
1355,2500770,251DB1,1,2025,8.4,4.0,5.8,C
1356,2500444,251SE3,1,2025,3.0,5.9,4.7,D
1357,2500734,251CN1,1,2025,4.2,5.8,5.2,D
1358,2500795,251DS1,1,2025,4.3,7.3,6.1,C
1359,2500748,251DS2,1,2025,3.6,6.0,5.0,D
1360,2500241,251OOP3,1,2025,4.5,3.3,3.8,F
1361,2500886,251ML2,1,2025,6.2,9.6,8.2,B
1362,2500306,251OS2,1,2025,9.3,9.4,9.4,A
1363,2500746,251DB2,1,2025,3.9,7.8,6.2,C
1364,2500302,251OS1,1,2025,5.3,9.6,7.9,B
1365,2500648,251DS2,1,2025,5.4,6.0,5.8,C
1366,2500449,251DS1,1,2025,6.8,4.0,5.1,D
1367,2500944,251AI2,1,2025,8.9,8.5,8.7,A
1368,2500324,251ML3,1,2025,6.8,5.1,5.8,C
1369,2500907,251AI3,1,2025,6.4,4.5,5.3,D
1370,2500145,251AI2,1,2025,8.1,5.2,6.4,C
1371,2500575,251OOP1,1,2025,6.6,3.8,4.9,D
1372,2500943,251WP2,1,2025,3.3,9.0,6.7,C
1373,2500302,251DB3,1,2025,3.4,3.4,3.4,F
1374,2500423,251CN3,1,2025,7.2,4.3,5.5,C
